DATE,Temp_Max_C,Temp_Min_C,Temp_Mean_C,Rainfall_mm,SolarRad_MJ_m2,Rel_Humidity_pct,WindSpeed_mps,GDD,Cumulative_Rainfall_mm
2023-12-09,28.58,15.09,20.9,0.0,15.45,66.44,1.12,11.835,7917.320000000021
2023-12-10,28.65,14.18,20.41,0.0,16.32,64.06,1.53,11.415,7917.320000000021
2023-12-11,29.61,13.67,20.75,0.0,16.08,65.66,1.75,11.64,7917.320000000021
2023-12-12,29.38,14.35,21.35,0.0,15.06,69.85,1.69,11.864999999999998,7917.320000000021
2023-12-13,28.98,16.27,21.65,0.0,14.67,70.82,1.29,12.625,7917.320000000021
2023-12-14,28.8,14.67,20.75,0.0,15.13,67.8,1.35,11.735,7917.320000000021
2023-12-15,28.37,14.17,20.33,0.0,15.56,68.4,1.85,11.27,7917.320000000021
2023-12-16,27.37,13.22,19.6,0.0,15.12,66.92,1.51,10.295000000000002,7917.320000000021
2023-12-17,27.38,13.12,19.4,0.0,13.61,65.75,1.41,10.25,7917.320000000021
2023-12-18,24.62,13.52,18.0,0.0,12.98,65.03,2.45,9.07,7917.320000000021
2023-12-19,25.46,12.82,17.83,0.0,14.88,57.29,3.57,9.14,7917.320000000021
2023-12-20,23.7,11.99,16.8,0.0,15.32,57.41,2.86,7.844999999999999,7917.320000000021
2023-12-21,25.74,11.99,18.08,0.0,15.84,53.44,2.33,8.864999999999998,7917.320000000021
2023-12-22,27.34,13.31,19.15,0.0,12.06,54.42,1.77,10.325,7917.320000000021
2023-12-23,30.64,13.3,20.38,0.0,17.05,55.41,1.87,11.969999999999999,7917.320000000021
2023-12-24,30.78,12.72,20.31,0.0,15.98,54.84,1.98,11.75,7917.320000000021
2023-12-25,31.01,13.07,20.77,0.0,15.76,56.54,1.96,12.04,7917.320000000021
2023-12-26,30.87,13.61,20.93,0.0,15.2,58.8,2.63,12.240000000000002,7917.320000000021
2023-12-27,30.16,13.11,20.5,0.0,14.91,62.84,2.19,11.634999999999998,7917.320000000021
2023-12-28,30.01,13.62,20.79,0.0,14.19,63.8,1.69,11.815000000000001,7917.320000000021
2023-12-29,30.93,13.94,21.22,0.0,14.58,64.21,1.62,12.434999999999999,7917.320000000021
2023-12-30,31.33,14.59,22.0,0.0,15.11,63.59,2.5,12.96,7917.320000000021
2023-12-31,31.52,14.49,22.03,0.0,15.55,61.23,2.49,13.004999999999999,7917.320000000021
2024-01-01,30.54,14.69,21.78,0.0,14.71,62.69,2.59,12.614999999999998,7917.320000000021
2024-01-02,30.42,14.47,22.07,0.02,13.89,62.82,2.16,12.445,7917.340000000021
2024-01-03,30.54,15.89,23.1,0.09,12.89,60.38,3.27,13.215,7917.430000000021
2024-01-04,31.1,16.25,23.37,0.0,12.4,60.57,2.53,13.675,7917.430000000021
2024-01-05,30.17,16.55,22.62,0.16,10.14,61.73,2.83,13.36,7917.590000000021
2024-01-06,29.06,16.15,21.57,0.26,13.01,68.44,2.81,12.604999999999997,7917.850000000021
2024-01-07,30.36,16.73,22.52,0.05,14.3,59.03,2.57,13.545000000000002,7917.9000000000215
2024-01-08,31.6,17.56,23.34,0.02,16.67,53.53,2.77,14.579999999999998,7917.920000000022
2024-01-09,31.97,15.9,23.02,0.56,12.81,53.81,2.72,13.934999999999999,7918.480000000022
2024-01-10,29.87,17.14,22.85,0.26,10.62,57.5,2.11,13.505000000000003,7918.7400000000225
2024-01-11,31.2,17.29,23.32,0.04,15.84,59.21,1.09,14.244999999999997,7918.7800000000225
2024-01-12,32.22,17.03,24.01,0.0,15.55,58.46,3.31,14.625,7918.7800000000225
2024-01-13,33.25,17.44,24.27,0.0,16.0,53.46,1.91,15.344999999999999,7918.7800000000225
2024-01-14,31.63,15.1,22.04,0.0,18.27,42.35,2.9,13.364999999999998,7918.7800000000225
2024-01-15,30.36,12.49,20.19,0.0,19.61,34.14,1.46,11.425,7918.7800000000225
2024-01-16,30.96,11.65,20.72,0.0,18.95,38.57,1.75,11.305,7918.7800000000225
2024-01-17,30.61,13.19,21.02,0.0,17.58,35.61,1.77,11.899999999999999,7918.7800000000225
2024-01-18,29.69,11.99,20.16,0.0,16.67,39.53,1.68,10.84,7918.7800000000225
2024-01-19,29.74,11.61,20.28,0.0,15.86,46.99,2.78,10.674999999999997,7918.7800000000225
2024-01-20,31.19,14.6,21.86,0.0,16.18,48.24,2.66,12.895,7918.7800000000225
2024-01-21,29.37,12.12,19.91,0.0,16.72,41.3,2.12,10.745000000000001,7918.7800000000225
2024-01-22,30.73,11.59,20.33,0.0,15.82,31.07,2.51,11.16,7918.7800000000225
2024-01-23,29.28,11.71,19.49,0.0,17.63,32.52,1.38,10.495000000000001,7918.7800000000225
2024-01-24,28.15,9.18,17.98,0.0,19.56,29.7,1.73,8.665,7918.7800000000225
2024-01-25,28.71,10.03,18.54,0.0,18.22,28.88,2.76,9.370000000000001,7918.7800000000225
2024-01-26,30.9,10.71,19.92,0.0,16.71,29.19,2.76,10.805,7918.7800000000225
2024-01-27,32.32,12.73,21.61,0.0,16.1,28.55,2.18,12.524999999999999,7918.7800000000225
2024-01-28,33.21,13.68,23.15,0.0,16.22,27.01,2.79,13.445,7918.7800000000225
2024-01-29,33.1,16.02,23.35,0.0,15.24,25.82,1.96,14.560000000000002,7918.7800000000225
2024-01-30,31.35,13.71,22.12,0.0,16.86,27.69,1.98,12.530000000000001,7918.7800000000225
2024-01-31,32.31,16.31,23.4,0.0,17.09,29.33,2.78,14.310000000000002,7918.7800000000225
2024-02-01,30.34,14.91,22.21,0.0,18.55,38.73,1.61,12.625,7918.7800000000225
2024-02-02,31.46,14.79,22.62,0.0,18.64,42.85,1.25,13.125,7918.7800000000225
2024-02-03,32.94,15.34,23.64,0.0,18.55,38.64,2.26,14.14,7918.7800000000225
2024-02-04,35.75,17.42,26.79,0.0,18.48,29.94,1.93,16.585,7918.7800000000225
2024-02-05,35.29,18.05,25.84,0.0,18.34,32.28,2.58,16.67,7918.7800000000225
2024-02-06,34.86,17.55,25.37,0.0,19.04,37.99,1.71,16.205,7918.7800000000225
2024-02-07,34.27,17.44,25.22,0.0,19.18,35.53,1.17,15.855000000000004,7918.7800000000225
2024-02-08,30.98,15.94,22.8,0.0,19.48,35.63,4.08,13.46,7918.7800000000225
2024-02-09,33.65,14.64,23.73,0.0,20.07,27.71,2.5,14.145,7918.7800000000225
2024-02-10,34.37,15.48,24.38,0.0,19.97,27.07,2.74,14.924999999999997,7918.7800000000225
2024-02-11,34.98,16.35,24.75,0.0,20.36,31.3,2.05,15.665,7918.7800000000225
2024-02-12,35.48,16.78,25.62,0.0,17.64,26.7,2.52,16.13,7918.7800000000225
2024-02-13,34.48,16.6,24.7,0.0,17.07,22.3,3.68,15.54,7918.7800000000225
2024-02-14,33.74,16.3,24.31,0.0,17.06,23.08,1.94,15.020000000000003,7918.7800000000225
2024-02-15,34.66,16.21,25.23,0.01,18.11,28.41,2.47,15.434999999999999,7918.790000000023
2024-02-16,35.57,18.29,26.47,0.34,19.5,32.01,3.69,16.93,7919.130000000023
2024-02-17,35.54,21.4,27.69,0.0,19.68,27.76,2.24,18.47,7919.130000000023
2024-02-18,35.68,21.4,27.78,0.0,19.78,27.64,1.96,18.54,7919.130000000023
2024-02-19,35.83,18.29,26.94,0.0,20.59,22.96,1.29,17.06,7919.130000000023
2024-02-20,35.29,17.46,25.82,0.0,21.89,27.17,2.24,16.375,7919.130000000023
2024-02-21,34.09,16.61,25.0,0.0,22.84,42.12,3.14,15.350000000000001,7919.130000000023
2024-02-22,32.7,17.08,24.2,0.0,22.72,42.22,2.63,14.89,7919.130000000023
2024-02-23,31.66,14.64,23.15,0.0,23.23,32.78,1.96,13.149999999999999,7919.130000000023
2024-02-24,33.2,15.92,23.53,0.0,22.28,17.02,3.07,14.560000000000002,7919.130000000023
2024-02-25,34.62,12.42,23.19,0.0,22.72,12.77,1.75,13.52,7919.130000000023
2024-02-26,35.72,16.44,26.35,4.3,15.54,33.86,4.3,16.08,7923.430000000023
2024-02-27,35.62,22.8,28.31,1.17,17.39,46.5,2.82,19.21,7924.600000000023
2024-02-28,35.77,20.02,28.03,0.44,19.31,43.55,2.36,17.895000000000003,7925.040000000023
2024-02-29,36.36,20.39,28.18,0.39,19.98,38.93,1.45,18.375,7925.430000000023
2024-03-01,36.31,23.44,29.37,0.5,16.98,35.5,2.52,19.875,7925.930000000023
2024-03-02,36.3,22.71,28.35,0.27,17.56,46.38,4.07,19.505,7926.2000000000235
2024-03-03,32.16,18.34,24.57,0.0,20.57,46.44,4.07,15.25,7926.2000000000235
2024-03-04,31.89,12.65,22.04,0.0,25.05,20.11,1.4,12.27,7926.2000000000235
2024-03-05,35.94,13.73,24.21,0.0,24.31,18.46,1.75,14.835,7926.2000000000235
2024-03-06,36.63,17.29,25.81,0.0,23.62,18.01,3.12,16.96,7926.2000000000235
2024-03-07,35.66,15.72,25.2,0.0,23.54,21.83,2.46,15.689999999999998,7926.2000000000235
2024-03-08,35.09,16.91,25.57,0.0,24.02,23.03,2.98,16.0,7926.2000000000235
2024-03-09,36.41,17.0,26.39,0.0,24.74,21.67,1.83,16.705,7926.2000000000235
2024-03-10,38.5,19.06,28.11,0.0,23.81,18.81,2.48,18.78,7926.2000000000235
2024-03-11,38.17,18.2,28.13,0.0,23.35,22.17,1.46,18.185000000000002,7926.2000000000235
2024-03-12,37.95,19.84,28.63,0.0,23.67,27.14,2.98,18.895000000000003,7926.2000000000235
2024-03-13,37.38,18.47,27.77,0.0,25.1,26.59,2.77,17.925,7926.2000000000235
2024-03-14,36.42,18.2,27.05,0.0,24.67,29.53,2.18,17.310000000000002,7926.2000000000235
2024-03-15,36.7,17.13,26.7,0.0,24.84,21.5,1.93,16.915,7926.2000000000235
2024-03-16,38.32,18.32,28.04,0.0,22.58,19.55,1.7,18.32,7926.2000000000235
2024-03-17,38.9,20.94,29.73,0.03,22.41,23.24,2.06,19.92,7926.230000000023
2024-03-18,37.97,20.91,28.85,0.0,22.74,22.43,1.9,19.439999999999998,7926.230000000023
2024-03-19,37.58,19.6,28.54,0.0,24.62,22.22,2.06,18.59,7926.230000000023
2024-03-20,37.97,17.95,29.0,0.0,26.02,11.97,2.0,17.96,7926.230000000023
2024-03-21,38.49,20.6,30.18,0.0,21.79,13.41,1.82,19.545,7926.230000000023
2024-03-22,39.47,22.24,30.74,0.0,24.44,14.13,2.13,20.854999999999997,7926.230000000023
2024-03-23,39.26,19.54,29.68,0.0,24.45,18.85,1.53,19.4,7926.230000000023
2024-03-24,37.81,22.29,30.03,0.0,22.77,26.27,2.35,20.05,7926.230000000023
2024-03-25,40.07,21.6,30.66,0.0,23.56,22.17,2.29,20.835,7926.230000000023
2024-03-26,41.11,21.99,31.55,0.0,23.59,19.18,1.6,21.549999999999997,7926.230000000023
2024-03-27,42.16,25.26,33.46,0.0,21.54,19.63,2.08,23.71,7926.230000000023
2024-03-28,42.17,24.53,33.83,0.0,20.51,25.8,2.37,23.35,7926.230000000023
2024-03-29,41.81,27.48,34.05,0.0,17.56,26.03,3.31,24.645000000000003,7926.230000000023
2024-03-30,40.27,27.11,33.47,0.01,17.99,25.2,2.01,23.689999999999998,7926.240000000023
2024-03-31,40.8,25.61,33.07,0.0,19.67,21.66,2.47,23.205,7926.240000000023
2024-04-01,41.0,23.06,32.02,0.0,22.01,17.02,3.29,22.03,7926.240000000023
2024-04-02,38.81,22.51,30.77,0.0,24.9,18.52,1.33,20.660000000000004,7926.240000000023
2024-04-03,41.57,23.65,32.4,0.0,23.99,16.43,1.92,22.61,7926.240000000023
2024-04-04,41.1,22.64,31.94,0.0,23.53,22.53,3.7,21.87,7926.240000000023
2024-04-05,41.51,24.25,32.8,0.0,24.71,21.85,3.24,22.879999999999995,7926.240000000023
2024-04-06,40.44,23.53,32.04,0.0,23.18,20.48,3.03,21.985,7926.240000000023
2024-04-07,40.57,23.99,32.46,0.0,21.27,20.26,2.45,22.28,7926.240000000023
2024-04-08,40.86,23.45,32.37,0.0,24.57,19.58,2.77,22.155,7926.240000000023
2024-04-09,41.46,25.42,33.36,0.72,21.43,30.54,4.86,23.439999999999998,7926.960000000024
2024-04-10,41.24,25.33,33.24,0.05,22.29,29.91,3.77,23.284999999999997,7927.010000000024
2024-04-11,40.06,25.45,32.35,1.38,19.21,35.79,3.9,22.755000000000003,7928.390000000024
2024-04-12,39.73,26.01,33.08,1.62,17.78,33.15,4.6,22.869999999999997,7930.010000000024
2024-04-13,40.2,24.8,32.48,0.43,23.4,31.15,3.25,22.5,7930.440000000024
2024-04-14,40.59,22.88,32.12,0.01,24.83,28.63,1.68,21.735,7930.450000000024
2024-04-15,42.55,25.72,34.71,0.03,22.24,27.13,1.97,24.134999999999998,7930.480000000024
2024-04-16,43.18,27.64,35.51,0.26,21.52,27.56,3.86,25.409999999999997,7930.740000000024
2024-04-17,43.28,27.31,35.52,0.0,20.96,21.76,3.06,25.295,7930.740000000024
2024-04-18,44.03,28.61,36.18,0.0,23.96,20.65,3.07,26.32,7930.740000000024
2024-04-19,43.02,26.63,35.45,0.0,23.97,21.24,2.84,24.825000000000003,7930.740000000024
2024-04-20,41.58,28.28,34.89,0.76,22.97,25.71,2.72,24.93,7931.500000000025
2024-04-21,39.6,26.15,33.18,0.28,20.13,26.7,2.44,22.875,7931.780000000024
2024-04-22,39.67,26.06,33.07,0.15,18.59,32.61,1.78,22.865000000000002,7931.930000000024
2024-04-23,41.33,25.82,34.02,0.16,21.01,27.01,2.95,23.575000000000003,7932.090000000024
2024-04-24,42.06,26.74,34.66,0.21,20.91,23.88,1.38,24.4,7932.300000000024
2024-04-25,41.42,27.42,35.07,0.31,22.57,27.92,3.03,24.42,7932.610000000024
2024-04-26,42.21,28.79,35.51,1.46,22.29,28.28,2.59,25.5,7934.070000000024
2024-04-27,42.26,28.27,35.48,0.27,21.04,27.68,1.12,25.265,7934.340000000025
2024-04-28,40.56,29.28,34.57,0.03,21.17,27.91,2.69,24.92,7934.370000000024
2024-04-29,42.28,28.27,35.13,0.03,21.58,24.63,2.74,25.275,7934.400000000024
2024-04-30,43.66,26.95,35.2,0.19,25.95,16.24,3.34,25.305,7934.590000000024
2024-05-01,42.74,25.01,33.76,0.0,27.46,13.81,3.4,23.875,7934.590000000024
2024-05-02,41.71,22.56,32.45,0.0,29.28,14.32,1.57,22.134999999999998,7934.590000000024
2024-05-03,42.42,22.41,32.8,0.0,27.61,13.25,2.32,22.415,7934.590000000024
2024-05-04,41.77,22.91,33.04,0.0,27.17,17.93,3.03,22.340000000000003,7934.590000000024
2024-05-05,43.18,27.63,35.13,0.0,27.64,25.03,2.59,25.405,7934.590000000024
2024-05-06,42.91,26.83,35.06,0.0,27.07,29.54,2.58,24.869999999999997,7934.590000000024
2024-05-07,43.57,26.78,35.5,0.0,27.83,26.54,3.29,25.174999999999997,7934.590000000024
2024-05-08,42.99,26.57,35.3,0.02,26.06,28.18,3.94,24.78,7934.610000000024
2024-05-09,42.83,27.02,35.41,0.04,24.37,30.53,3.03,24.924999999999997,7934.650000000024
2024-05-10,42.9,28.52,35.98,0.1,23.14,31.08,2.9,25.71,7934.750000000025
2024-05-11,42.5,28.49,35.93,0.23,23.38,29.97,2.84,25.494999999999997,7934.980000000024
2024-05-12,42.2,28.96,35.87,0.29,13.03,29.02,3.38,25.58,7935.270000000024
2024-05-13,42.62,30.24,36.37,0.34,24.13,26.85,2.14,26.43,7935.610000000024
2024-05-14,41.95,30.41,35.89,0.31,22.42,27.59,3.28,26.18,7935.920000000025
2024-05-15,41.58,29.07,35.47,0.59,22.95,26.86,2.93,25.325000000000003,7936.510000000025
2024-05-16,42.77,28.78,36.14,0.4,20.86,27.68,3.17,25.775000000000006,7936.910000000024
2024-05-17,42.13,30.34,36.15,0.12,21.2,34.28,3.35,26.235,7937.030000000024
2024-05-18,43.19,28.22,36.07,0.04,23.19,35.18,3.53,25.705,7937.070000000024
2024-05-19,44.43,29.4,37.5,0.46,24.24,28.86,3.91,26.915,7937.530000000024
2024-05-20,45.09,30.31,38.17,0.83,24.06,27.32,3.92,27.700000000000003,7938.360000000024
2024-05-21,44.94,31.55,38.43,0.39,25.31,25.71,3.6,28.244999999999997,7938.750000000025
2024-05-22,45.03,30.06,38.13,0.63,22.18,28.15,4.07,27.545,7939.380000000025
2024-05-23,45.82,31.77,38.93,0.01,24.67,23.6,3.7,28.795,7939.390000000025
2024-05-24,46.27,30.1,38.4,0.01,26.0,24.93,3.3,28.185000000000002,7939.400000000025
2024-05-25,45.6,29.88,37.78,0.0,25.18,30.02,3.36,27.740000000000002,7939.400000000025
2024-05-26,43.86,28.92,36.52,0.0,22.87,36.7,2.07,26.39,7939.400000000025
2024-05-27,44.56,29.13,36.33,0.0,21.42,36.57,1.93,26.845,7939.400000000025
2024-05-28,44.16,27.47,35.2,0.0,26.59,42.84,3.48,25.814999999999998,7939.400000000025
2024-05-29,44.22,27.0,34.95,0.0,26.66,43.44,1.69,25.61,7939.400000000025
2024-05-30,43.13,27.21,34.87,0.01,26.82,44.38,3.09,25.17,7939.410000000025
2024-05-31,43.01,26.46,34.98,0.0,26.17,41.04,3.0,24.735,7939.410000000025
2024-06-01,42.62,27.06,35.39,0.11,23.59,37.38,3.28,24.839999999999996,7939.520000000025
2024-06-02,42.21,29.0,35.54,0.1,23.02,35.23,3.3,25.605000000000004,7939.620000000025
2024-06-03,40.26,29.72,34.3,6.17,20.46,42.99,1.54,24.989999999999995,7945.790000000025
2024-06-04,37.78,26.58,31.54,38.66,21.7,59.77,2.87,22.18,7984.450000000025
2024-06-05,38.37,26.08,32.23,2.45,24.21,56.43,3.62,22.224999999999994,7986.900000000025
2024-06-06,39.31,26.82,33.12,4.88,23.86,55.26,4.59,23.064999999999998,7991.780000000025
2024-06-07,40.56,27.11,33.87,0.29,22.86,51.68,4.87,23.835,7992.070000000025
2024-06-08,36.9,27.82,32.1,0.42,19.14,58.05,3.35,22.36,7992.490000000025
2024-06-09,37.07,27.2,31.32,9.22,18.9,59.8,3.35,22.134999999999998,8001.7100000000255
2024-06-10,32.45,25.39,28.67,42.55,20.29,74.83,3.05,18.92,8044.260000000026
2024-06-11,33.77,24.63,28.57,8.97,16.17,71.9,3.66,19.200000000000003,8053.230000000026
2024-06-12,35.3,24.59,29.7,1.47,16.45,68.59,3.54,19.945,8054.700000000026
2024-06-13,35.13,25.26,29.7,13.83,21.11,69.68,3.99,20.195,8068.530000000026
2024-06-14,34.66,24.66,29.51,8.97,19.06,71.13,4.03,19.659999999999997,8077.500000000026
2024-06-15,35.25,24.77,30.1,7.48,22.9,69.74,3.94,20.009999999999998,8084.980000000026
2024-06-16,35.42,25.0,30.23,4.25,23.03,70.33,3.41,20.21,8089.230000000026
2024-06-17,35.5,25.77,30.54,2.71,20.18,69.1,3.37,20.634999999999998,8091.940000000026
2024-06-18,35.41,25.69,30.1,0.53,22.84,69.51,2.65,20.549999999999997,8092.470000000026
2024-06-19,33.9,25.37,29.01,0.04,20.04,71.03,2.46,19.634999999999998,8092.510000000026
2024-06-20,34.73,25.23,29.59,0.88,17.19,70.34,3.2,19.979999999999997,8093.390000000026
2024-06-21,35.65,25.65,30.41,4.32,18.97,69.08,3.94,20.65,8097.7100000000255
2024-06-22,35.53,25.44,30.41,5.39,16.86,67.14,3.93,20.485,8103.100000000026
2024-06-23,33.16,25.55,29.37,20.37,16.85,73.94,3.6,19.354999999999997,8123.470000000026
2024-06-24,33.97,25.45,29.54,7.35,17.97,76.17,2.0,19.71,8130.820000000026
2024-06-25,35.49,25.94,30.49,6.89,20.21,73.1,2.08,20.715000000000003,8137.710000000026
2024-06-26,35.72,25.7,30.58,2.44,21.09,71.74,2.16,20.71,8140.150000000026
2024-06-27,35.03,25.17,29.4,11.99,18.24,76.56,3.23,20.1,8152.140000000026
2024-06-28,31.09,23.81,27.14,20.07,16.26,83.61,2.58,17.45,8172.2100000000255
2024-06-29,32.25,25.29,28.12,11.19,16.92,81.02,3.58,18.77,8183.400000000025
2024-06-30,33.02,24.99,28.38,9.68,12.86,80.45,3.72,19.005000000000003,8193.080000000025
2024-07-01,33.02,24.88,28.22,6.13,14.68,78.5,3.7,18.950000000000003,8199.210000000025
2024-07-02,32.62,24.94,28.34,1.37,14.97,77.22,5.47,18.78,8200.580000000025
2024-07-03,34.9,25.0,29.27,0.12,20.36,73.1,3.85,19.95,8200.700000000026
2024-07-04,33.37,24.54,28.51,4.08,15.52,75.21,2.68,18.955,8204.780000000026
2024-07-05,32.27,24.9,28.18,2.83,15.91,76.56,3.83,18.585,8207.610000000026
2024-07-06,33.56,24.85,28.29,10.61,13.01,79.77,4.63,19.205000000000002,8218.220000000027
2024-07-07,31.97,24.92,28.09,17.91,9.13,81.56,3.72,18.445,8236.130000000026
2024-07-08,32.3,24.73,28.43,22.06,12.3,80.48,2.78,18.515,8258.190000000026
2024-07-09,33.65,25.25,29.3,4.83,15.62,77.02,2.7,19.45,8263.020000000026
2024-07-10,31.79,24.09,27.23,2.61,15.28,79.46,2.16,17.939999999999998,8265.630000000026
2024-07-11,32.16,23.35,27.3,1.25,18.08,80.85,2.4,17.755,8266.880000000026
2024-07-12,30.51,24.85,26.87,1.58,13.17,84.54,3.08,17.68,8268.460000000026
2024-07-13,31.57,24.25,27.26,22.21,13.75,83.93,3.1,17.91,8290.670000000026
2024-07-14,30.92,24.83,27.33,19.04,11.69,84.55,4.8,17.875,8309.710000000026
2024-07-15,32.11,25.14,28.21,16.49,11.64,83.97,3.22,18.625,8326.200000000026
2024-07-16,33.09,25.08,28.44,13.81,11.8,82.96,1.95,19.085,8340.010000000026
2024-07-17,29.88,23.45,26.58,1.63,11.34,83.47,2.44,16.665,8341.640000000025
2024-07-18,29.55,24.06,26.63,5.4,17.43,86.76,3.7,16.805,8347.040000000025
2024-07-19,31.84,24.86,27.73,0.4,14.63,82.71,3.5,18.35,8347.440000000024
2024-07-20,30.05,24.72,27.01,2.43,10.05,86.19,3.49,17.384999999999998,8349.870000000024
2024-07-21,33.17,24.48,27.95,8.02,12.13,83.05,3.46,18.825000000000003,8357.890000000025
2024-07-22,28.98,24.57,26.42,10.59,11.2,87.89,2.72,16.775,8368.480000000025
2024-07-23,28.42,24.18,25.96,18.89,9.68,89.64,1.94,16.3,8387.370000000024
2024-07-24,27.8,24.34,25.72,21.58,9.97,89.62,2.62,16.07,8408.950000000024
2024-07-25,28.99,24.02,25.81,7.56,11.64,87.07,2.16,16.505,8416.510000000024
2024-07-26,29.85,23.81,26.33,2.13,11.87,84.72,3.61,16.83,8418.640000000023
2024-07-27,29.88,23.97,26.55,7.89,6.53,84.88,3.63,16.924999999999997,8426.530000000022
2024-07-28,29.07,24.03,25.9,9.69,5.05,87.83,2.8,16.55,8436.220000000023
2024-07-29,27.02,23.46,25.1,35.43,8.92,90.98,4.64,15.240000000000002,8471.650000000023
2024-07-30,31.6,22.5,26.78,3.67,16.78,82.34,2.77,17.05,8475.320000000023
2024-07-31,32.24,23.39,27.39,1.16,13.57,83.32,3.15,17.815,8476.480000000023
2024-08-01,30.84,24.19,26.89,5.34,10.97,85.51,2.91,17.515,8481.820000000023
2024-08-02,28.51,23.79,25.92,10.33,13.09,88.59,3.47,16.15,8492.150000000023
2024-08-03,27.51,24.09,25.56,10.54,9.8,90.73,3.22,15.8,8502.690000000024
2024-08-04,27.24,23.58,25.14,26.32,6.71,92.8,2.51,15.409999999999997,8529.010000000024
2024-08-05,31.48,22.98,26.54,3.12,11.53,85.03,3.0,17.23,8532.130000000025
2024-08-06,31.07,22.84,26.37,0.69,13.06,84.31,3.55,16.955,8532.820000000025
2024-08-07,29.71,23.05,25.95,0.3,7.6,86.1,3.04,16.380000000000003,8533.120000000024
2024-08-08,30.16,23.28,25.94,3.39,7.2,86.57,2.46,16.72,8536.510000000024
2024-08-09,30.96,22.71,26.43,2.43,7.39,84.86,2.46,16.835,8538.940000000024
2024-08-10,30.17,23.21,26.18,9.43,14.41,86.06,2.77,16.69,8548.370000000024
2024-08-11,29.89,23.46,26.08,9.8,15.38,87.15,3.49,16.675,8558.170000000024
2024-08-12,30.9,23.28,26.53,2.57,14.8,85.63,2.04,17.09,8560.740000000023
2024-08-13,31.54,23.73,27.23,0.17,19.45,83.73,2.99,17.634999999999998,8560.910000000024
2024-08-14,31.86,23.88,27.49,0.0,20.27,82.44,2.01,17.869999999999997,8560.910000000024
2024-08-15,31.68,24.2,27.6,0.02,19.56,83.63,2.1,17.939999999999998,8560.930000000024
2024-08-16,30.83,24.27,27.61,0.29,19.07,81.93,2.55,17.549999999999997,8561.220000000025
2024-08-17,31.77,24.17,27.6,1.0,12.8,82.27,1.38,17.97,8562.220000000025
2024-08-18,31.61,23.63,27.82,1.67,18.13,79.87,1.89,17.619999999999997,8563.890000000025
2024-08-19,32.01,24.46,27.89,6.19,14.05,79.49,1.13,18.235,8570.080000000025
2024-08-20,30.61,23.93,27.18,21.93,13.66,83.56,1.65,17.27,8592.010000000026
2024-08-21,32.33,24.01,27.96,1.14,18.49,80.95,2.12,18.17,8593.150000000025
2024-08-22,31.67,24.73,27.8,14.19,20.28,84.64,2.01,18.200000000000003,8607.340000000026
2024-08-23,29.37,24.32,26.36,31.72,12.29,89.44,1.67,16.845,8639.060000000025
2024-08-24,28.63,23.71,25.54,26.71,6.17,90.63,3.39,16.17,8665.770000000024
2024-08-25,27.28,22.59,24.54,12.93,10.42,90.63,2.55,14.935000000000002,8678.700000000024
2024-08-26,28.47,22.11,24.72,3.83,10.59,86.55,3.29,15.29,8682.530000000024
2024-08-27,30.71,22.18,25.91,2.27,17.88,84.42,3.88,16.445,8684.800000000025
2024-08-28,30.95,21.95,26.13,2.47,14.04,85.54,2.95,16.45,8687.270000000024
2024-08-29,31.42,22.75,26.82,2.65,21.5,84.43,2.57,17.085,8689.920000000024
2024-08-30,30.24,22.71,26.61,0.61,19.75,84.99,2.02,16.475,8690.530000000024
2024-08-31,28.99,23.74,25.97,8.03,16.37,88.25,2.0,16.365,8698.560000000025
2024-09-01,28.2,23.66,25.59,19.86,5.48,92.07,2.51,15.93,8718.420000000026
2024-09-02,31.31,24.22,27.13,27.39,5.63,88.6,4.45,17.765,8745.810000000025
2024-09-03,29.31,22.34,25.36,19.61,8.41,86.65,4.42,15.825,8765.420000000026
2024-09-04,27.44,21.97,24.61,3.72,16.86,90.17,3.63,14.704999999999998,8769.140000000025
2024-09-05,29.97,23.09,26.14,4.38,17.24,87.5,2.86,16.53,8773.520000000024
2024-09-06,29.71,23.59,26.11,10.36,14.07,88.36,2.82,16.65,8783.880000000025
2024-09-07,29.21,23.25,25.48,4.59,13.56,89.23,2.75,16.23,8788.470000000025
2024-09-08,30.18,22.83,26.0,0.22,18.75,87.07,2.77,16.505,8788.690000000024
2024-09-09,30.0,22.62,26.03,2.59,14.29,88.14,2.42,16.310000000000002,8791.280000000024
2024-09-10,28.74,23.55,25.57,3.09,12.4,91.15,2.63,16.145,8794.370000000024
2024-09-11,29.13,23.12,25.44,2.6,15.99,88.1,3.31,16.125,8796.970000000025
2024-09-12,30.3,22.32,25.8,0.23,13.52,85.79,3.17,16.310000000000002,8797.200000000024
2024-09-13,29.76,22.24,25.25,0.01,20.28,84.94,3.38,16.0,8797.210000000025
2024-09-14,29.95,20.49,24.79,0.89,19.02,85.32,2.73,15.219999999999999,8798.100000000024
2024-09-15,29.88,20.79,24.71,0.33,13.54,85.93,2.73,15.335,8798.430000000024
2024-09-16,29.5,21.1,24.78,0.09,21.5,85.54,2.33,15.3,8798.520000000024
2024-09-17,29.92,20.6,24.88,0.13,22.83,84.09,2.17,15.260000000000002,8798.650000000023
2024-09-18,28.3,21.38,24.47,0.61,12.69,87.47,2.9,14.84,8799.260000000024
